Aayushi	F	8.35560740317651
Aazan	M	4
Aazim	M	4.33270386266094
Aaziyah	F	4.99451889412049
Ab	M	13.1839672307924
Aba	F	27.7517581128452
Abaan	M	4.36061734093391
Abad	M	12.5635589263748
Abagael	F	15.8558095886747
Abagail	F	13.4304764264987
Abagaile	F	14.3116376845092
Abagale	F	12.4665788781744
Abagayle	F	12.3135207479942
Abaigael	F	11.6897488237567
Abaigail	F	7.49705792265158
Abaigeal	F	13.8257915743656
Aban	M	3.87306426830347
Abanoub	M	12.8935168550896
Abas	M	8.30894201768018
Abasi	M	34.7484868814119
Abass	M	9.25043021717162
Abayomi	M	27.7814363710106
Abb	M	81.0981429003491
Abba	M	8.45714850697864
Abbaas	M	14
Abbagail	F	12.4299656815487
Abbagale	F	10.4292266919041
Abbagayle	F	11.1018533301604
Abbas	M	13.8151094685612
Abbe	F	43.0381317689553
Abbee	F	13.9067826449305
Abbegail	F	14.0854726425574
Abbegale	F	13.4793542610421
Abbegayle	F	13.8154816519208
Abbey	F	21.1037050125695
Abbeygail	F	9.20747421211159
Abbeygale	F	10.5897242659941
Abbi	F	19.6578904554521
Abbie	F	25.1610078049061
Abbiegail	F	9.6194774564555
Abbiegale	F	9.04423348739774
Abbiegayle	F	5.55381560656841
Abbigael	F	12.4982117740987
Abbigail	F	12.4975305724081
Abbigaile	F	10.4414257147195
Abbigal	F	10.4386629672742
Abbigale	F	12.1611986748123
Abbigayl	F	11.0635350629629
Abbigayle	F	12.5007652722367
Abbilyn	F	6.16612230895394
Abbot	M	3.82266573546254
Abbott	M	25.4697733705405
Abbra	F	33.2186491062072
Abbriella	F	3.49899737279502
Abbrielle	F	12.5523618513807
Abby	F	21.9421399227695
Abbye	F	21.166707399077
Abbygael	F	9.18904229893204
Abbygail	F	9.98355499193974
Abbygaile	F	7.94780771764478
Abbygale	F	10.3881524289521
Abbygayl	F	8
Abbygayle	F	11.341170870887
Abbylynn	F	4.4970437612745
Abcde	F	9.95073309716515
Abd	M	14.6388547850913
Abdala	M	10
Abdalah	M	9
Abdalla	M	12.8065910342384
Abdallah	M	14.1229298891066
Abdalrahman	M	9.29264269168646
Abdalrhman	M	4
Abdel	M	18.6718100550014
Abdelaziz	M	11.5309257457932
Abdelhadi	M	10
Abdelkareem	M	13.4990726335994
Abdelkarim	M	11.5235049729274
Abdellah	M	8.81588641701904
Abdelrahman	M	12.1365409649382
Abdelrhman	M	6
Abderrahman	M	4
Abdi	M	8.85143619562183
Abdias	M	12.9268809543414
Abdiasis	M	8
Abdiaziz	M	7.57953095000373
Abdiel	M	10.1454819126661
Abdifatah	M	8.15661438076918
Abdihafid	M	2
Abdihakim	M	6.99397893736
Abdihamid	M	14
Abdikadir	M	6.55670692982505
Abdikarim	M	9.12521320014187
Abdikhaliq	M	5
Abdilahi	M	4.99929151101378
Abdimalik	M	7.19097704442098
Abdinajib	M	3
Abdinasir	M	8.56099294388916
Abdiqani	M	4.99163229749685
Abdirahim	M	5.95959746019565
Abdirahman	M	8.25211911598486
Abdirashid	M	10.2092717372816
Abdirisaq	M	3.99929201261505
Abdirizak	M	7.96053666375449
Abdisalam	M	12
Abdisalan	M	9
Abdisamad	M	4.05266413463111
Abdishakur	M	6.30137678872662
Abdiwahab	M	6.26075350422712
Abdiwali	M	5
Abdo	M	15.912679737839
Abdon	M	28.3321544006714
Abdou	M	10.9423984358911
Abdoul	M	10.9393051093562
Abdoulaye	M	10.219884484254
Abdoulaziz	M	6.49885185274709
Abdoulie	M	10.7827430623689
Abdourahman	M	10
Abdourahmane	M	9.33091031329837
Abdrahman	M	7.9900124944581
Abdrew	M	28
Abdu	M	29.7745042841788
Abdual	M	39.1148713387601
Abduallah	M	8.06637502119864
Abduel	M	41
Abdul	M	24.1527365755613
Abdula	M	34.1426549118288
Abdulah	M	17.6116265687111
Abdulahad	M	4.80944515812273
Abdulahi	M	8.64738929542815
Abdulai	M	8.31174480072016
Abdulaye	M	5
Abdulazeem	M	7
Abdulazeez	M	10.9870052942964
Abdulaziz	M	12.3448192613422
Abdulbari	M	4
Abdulbasit	M	5.15254847146211
Abdule	M	42
Abdulelah	M	3.99954946257321
Abdulhadi	M	6.5361219928766
Abdulhakeem	M	12.9100625593393
Abdulhakim	M	11.4974261039491
Abdulhalim	M	16
Abdulhameed	M	6
Abdulhamid	M	8.23258169243826
Abduljabbar	M	3.9995575078844
Abduljaleel	M	5
Abduljalil	M	8
Abdulkadir	M	8.54259801926611
Abdulkareem	M	11.1492446981617
Abdulkarim	M	9.70880595933763
Abdull	M	35
Abdulla	M	17.4129704783216
Abdullah	M	14.5178625906716
Abdullahi	M	8.39748040717012
Abdullatif	M	15.7219379837236
Abdulloh	M	2.99957550810394
Abdulmajeed	M	4.31595662308469
Abdulmajid	M	9.98255426248198
Abdulmalek	M	6
Abdulmalik	M	11.0933323199672
Abdulmohsen	M	2.54527919197115
Abdulnasir	M	5
Abdulqadir	M	7.80141610677289
Abdulraheem	M	8.51426060241545
Abdulrahim	M	10.4802166713747
Abdulrahman	M	12.2235847147741
Abdulrehman	M	7.0737408619802
Abdulrhman	M	4.10391115960879
Abdulsalam	M	7.24027136834345
Abdulsamad	M	13
Abdulwadud	M	6
Abdulwahab	M	9.51676171916176
Abdulwahid	M	5.49862903388158
Abdur	M	19.8626420253657
Abdurahman	M	8.95798322417097
Abdurraheem	M	4.76020613461617
Abdurrahim	M	30.8013735783264
Abdurrahmaan	M	14
Abdurrahman	M	11.4018598966436
Abdurrehman	M	6.69034344467154
Abdussamad	M	11
Abe	M	44.690410694483
Abeal	M	18
Abed	M	20.4262361158056
Abedallah	M	18.7001937552598
Abedalrahman	M	10.8165485972948
Abednego	M	8.84205543138458
Abeeha	F	5.43813303247248
Abeer	F	19.699388067865
Abeera	F	4.17664516399701
Abegail	F	14.072335574711
Abegale	F	12
Abegayle	F	9.64300380849626
Abel	M	23.0752072301428
Abela	F	6
Abelardo	M	34.2316554046481
Abelina	F	34.7246112708467
Abelino	M	38.1281432293015
Abell	M	17.0142728090741
Abella	F	5.57659749579311
Abem	M	3.85260366318832
Aben	M	5.17052445279442
Abena	F	20.9850077707993
Abenezer	M	5.82037774834468
Abeni	F	16.368634100849
Aber	F	30
Aberdeen	F	6.11212251079547
Aberham	M	11.993428625992
Abernathy	F	5.10379031142843
Abert	M	93.3292978208232
Abery	F	10
Abey	F	11.4111320313791
Abgail	F	13.3491333206306
Abha	F	12.7702077314456
Abhay	M	9.91490754640763
Abheek	M	5
Abhi	M	9.48664314508443
Abhigna	F	5.5508639222227
Abhijay	M	8.74991117273585
Abhijeet	M	13.6627113357965
Abhijit	M	11.0286703412101
Abhijot	M	4.65374152397433
Abhik	M	12.9983516883075
Abhilash	M	14.1761695410049
Abhimanyu	M	9.35475331079103
Abhinav	M	9.85316959268819
Abhinay	M	13
Abhinaya	F	2
Abhiraj	M	6.29680848751633
Abhiram	M	8.05540532666225
Abhirup	M	9.9983537234901
Abhishek	M	16.0092489625727
Abi	F	16.1547338749382
Abia	F	7.62054588762631
Abiageal	F	6.98624131290857
Abiah	F	6.65673673555416
Abian	M	4.24845100342791
Abianna	F	10
Abibail	F	29
Abid	M	16.063888140978
Abida	F	10.6519016358984
Abidan	M	17.9810074729523
Abie	M	46.2360611840669
Abiegail	F	9.65831614556582
Abiel	M	13.7344740121905
Abiela	F	6.99870515038523
Abiella	F	7.18601099249284
Abiezer	M	9.56266755018693
Abigael	F	13.2995086466418
Abigaelle	F	5.23999302807902
Abigahil	F	11.8552485359268
Abigai	F	15
Abigail	F	14.3843530831987
Abigaile	F	12.0404900574327
Abigailgrace	F	4.26870770938949
Abigaille	F	7.95282973241661
Abigailmarie	F	3.81537363466702
Abigailrose	F	2
Abigal	F	15.2552142450015
Abigale	F	13.3704385561593
Abigayil	F	14.7725672999497
Abigayl	F	12.3581602583818
Abigayle	F	13.2368141303393
Abigeal	F	9.12607949417463
Abigel	F	6.50844089683181
Abigial	F	12.0426968709941
Abiha	F	4.88329428987364
